"Profile","Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"KMEHRMS","KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.author.hcparty-individual.address.extension","KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.author.hcparty-individual.address.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"KMEHRMS","KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.author.hcparty-individual.address.modifierExtension","KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.author.hcparty-individual.address.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"KMEHRMS","KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.author.hcparty-individual.address.cd","KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.author.hcparty-individual.address.cd","","","",1,1,"","","","BackboneElement {[CanonicalType[http://example.com/fhir/example/StructureDefinition/class]]} {[]}
","","","","* S-VALUE = CD-ADDRESS
* example.valueString = home","","","","","","","",,,,,"",,,,"KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.author.hcparty-individual.address.cd",1,1,"",""
"KMEHRMS","KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.author.hcparty-individual.address.nis","KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.author.hcparty-individual.address.nis","","","",0,1,"","","","code {[]} {[]}
","explanation: https://nl.wikipedia.org/wiki/NIS-code","explanation: https://nl.wikipedia.org/wiki/NIS-code","","","","","","","<valueString xmlns=""http://hl7.org/fhir"" value=""24062""/>","","",,,,,"",,,,"KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.author.hcparty-individual.address.nis",0,1,"",""
"KMEHRMS","KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.author.hcparty-individual.telecom","KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.author.hcparty-individual.telecom","","","",0,*,"","","","string {[]} {[]}
","Fax, phone, … number(s) of the healthcare party.","Fax, phone, … number(s) of the healthcare party.","","","","","","","","","",,,,,"",,,,"KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.author.hcparty-individual.telecom",0,*,"",""
"KMEHRMS","KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.author.hcparty-application","KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.author.hcparty-application","","","",0,1,"","","","BackboneElement {[CanonicalType[http://example.com/fhir/example/StructureDefinition/class]]} {[]}
","the software identifier","the software identifier","","","","","","","","","",,,,,"",,,,"KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.author.hcparty-application",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"KMEHRMS","KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.author.hcparty-application.id","KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.author.hcparty-application.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"KMEHRMS","KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.author.hcparty-application.extension","KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.author.hcparty-application.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"KMEHRMS","KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.author.hcparty-application.modifierExtension","KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.author.hcparty-application.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"KMEHRMS","KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.author.hcparty-application.id","KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.author.hcparty-application.id","","","",0,1,"","","","string {[]} {[]}
","the software identifier","the software identifier","","* S-VALUE = LOCAL
* SL-VALUE = endusersoftwareinfo
* value = [received eHealth client-ID to access specific environment]","","","","","","","",,,,,"",,,,"KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.author.hcparty-application.id",0,1,"",""
"KMEHRMS","KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.author.hcparty-application.cd","KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.author.hcparty-application.cd","","","",1,1,"","","","code {[]} {[]}
","the type of the hcparty","the type of the hcparty","","* S-VALUE = CD-HCPARTY
* value = APPLICATION","","","","","","","",,,,,"",,,,"KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.author.hcparty-application.cd",1,1,"",""
"KMEHRMS","KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.author.hcparty-application.name","KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.author.hcparty-application.name","","","",0,1,"","","","string {[]} {[]}
","The name of the application.","The name of the application.","","","","","","","","","",,,,,"",,,,"KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.author.hcparty-application.name",0,1,"",""
"KMEHRMS","KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.isComplete","KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.isComplete","","","",1,1,"","","","boolean {[]} {[]}
","is complete","is complete","Always set to true because it is not used","","","","","","","","",,,,,"",,,,"KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.isComplete",1,1,"",""
"KMEHRMS","KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.isValidated","KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.isValidated","","","",1,1,"","","","boolean {[]} {[]}
","is validated","is validated","Always set to true because it is not used","","","","","","","","",,,,,"",,,,"KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.isValidated",1,1,"",""
"KMEHRMS","KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.item-medication","KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.item-medication","","","",0,*,"","","","BackboneElement {[CanonicalType[http://example.com/fhir/example/StructureDefinition/class]]} {[]}
","This describes the medication it is linked to, but has no further relevance","This describes the medication it is linked to, but has no further relevance","","","","","","","","","",,,,,"",,,,"KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.item-medication",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"KMEHRMS","KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.item-medication.id","KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.item-medication.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"KMEHRMS","KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.item-medication.extension","KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.item-medication.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"KMEHRMS","KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.item-medication.modifierExtension","KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.item-medication.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"KMEHRMS","KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.item-medication.id","KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.item-medication.id","","","",0,*,"","","","integer {[]} {[]}
","a sequential unique item ID within the transaction, start=1","a sequential unique item ID within the transaction, start=1","","","","","","","","","",,,,,"",,,,"KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.item-medication.id",0,*,"",""
"KMEHRMS","KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.item-medication.cd","KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.item-medication.cd","","","",0,*,"","","","Element {[CanonicalType[http://example.com/fhir/example/StructureDefinition/unknown]]} {[]}
","describes the item category","describes the item category","* S = CD-ITEM
* value = medication","","","","","","","","",,,,,"",,,,"KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.item-medication.cd",0,*,"",""
"KMEHRMS","KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.item-medication.beginMoment","KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.item-medication.beginMoment","","","",1,1,"","","","BackboneElement {[CanonicalType[http://example.com/fhir/example/StructureDefinition/class]]} {[]}
","The beginmoment of the medication/treatment suspension","The beginmoment of the medication/treatment suspension","","","","","","","","","",,,,,"",,,,"KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.item-medication.beginMoment",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"KMEHRMS","KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.item-medication.beginMoment.id","KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.item-medication.beginMoment.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"KMEHRMS","KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.item-medication.beginMoment.extension","KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.item-medication.beginMoment.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"KMEHRMS","KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.item-medication.beginMoment.modifierExtension","KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.item-medication.beginMoment.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"KMEHRMS","KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.item-medication.beginMoment.date","KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.item-medication.beginMoment.date","","","",1,1,"","","","date {[]} {[]}
","","","","Format = yyyy-mm-dd","","","","","","","",,,,,"",,,,"KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.item-medication.beginMoment.date",1,1,"",""
"KMEHRMS","KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.item-medication.beginMoment.time","KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.item-medication.beginMoment.time","","","",0,1,"","","","time {[]} {[]}
","","","","Format = HH:MM:SS or HH:MM:SS.xxxxxxx+02:00 or ... ","","","","","","","",,,,,"",,,,"KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.item-medication.beginMoment.time",0,1,"",""
"KMEHRMS","KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.item-medication.endMoment","KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.item-medication.endMoment","","","",0,1,"","","","BackboneElement {[CanonicalType[http://example.com/fhir/example/StructureDefinition/class]]} {[]}
","the end date (and time) of the suspension","The end moment of the medication/treatment suspension","","","","","","","","","",,,,,"",,,,"KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.item-medication.endMoment",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"KMEHRMS","KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.item-medication.endMoment.id","KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.item-medication.endMoment.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"KMEHRMS","KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.item-medication.endMoment.extension","KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.item-medication.endMoment.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"KMEHRMS","KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.item-medication.endMoment.modifierExtension","KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.item-medication.endMoment.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"KMEHRMS","KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.item-medication.endMoment.date","KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.item-medication.endMoment.date","","","",1,1,"","","","date {[]} {[]}
","","","","Format = yyyy-mm-dd","","","","","","","",,,,,"",,,,"KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.item-medication.endMoment.date",1,1,"",""
"KMEHRMS","KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.item-medication.endMoment.time","KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.item-medication.endMoment.time","","","",0,1,"","","","time {[]} {[]}
","","","","Format = HH:MM:SS or HH:MM:SS.xxxxxxx+02:00 or ... ","","","","","","","",,,,,"",,,,"KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.item-medication.endMoment.time",0,1,"",""
"KMEHRMS","KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.item-medication.content","KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.item-medication.content","","","",0,*,"","","","BackboneElement {[CanonicalType[http://example.com/fhir/example/StructureDefinition/class]]} {[]}
","To Do","To Do","","","","","","","","","",,,,,"",,,,"KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.item-medication.content",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"KMEHRMS","KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.item-medication.content.id","KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.item-medication.content.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"KMEHRMS","KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.item-medication.content.extension","KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.item-medication.content.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"KMEHRMS","KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.item-medication.content.modifierExtension","KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.item-medication.content.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"KMEHRMS","KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.item-medication.content.medicinalproduct","KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.item-medication.content.medicinalproduct","","","",0,*,"","","","BackboneElement {[CanonicalType[http://example.com/fhir/example/StructureDefinition/class]]} {[]}
","Description of the medicinal product","Description of the medicinal product","","","","","","","","","",,,,,"",,,,"KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.item-medication.content.medicinalproduct",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"KMEHRMS","KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.item-medication.content.medicinalproduct.id","KMEHRMS.KMEHRMessage.folder.MSETransaction-treatmentSuspension.item-medication.content.medicinalproduct.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
